epoch,acc,dice_coef,iou,loss,lr,precision,recall,val_acc,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.9929313659667969,0.1932893693447113,0.1124701127409935,0.02215372957289219,0.001,0.6752058267593384,0.15458008646965027,0.9925767183303833,0.18185141682624817,0.12252497673034668,0.019953444600105286,0.7684985399246216,0.02235293574631214
1,0.9924803376197815,0.1498689353466034,0.07636860013008118,0.022167760878801346,0.001,0.5440574884414673,0.0423705168068409,0.9928792119026184,0.34453341364860535,0.1749202162027359,0.019853586331009865,0.5406600832939148,0.357620507478714
2,0.9941132664680481,0.2909497320652008,0.17413336038589478,0.015712454915046692,0.001,0.6985532641410828,0.39306628704071045,0.9939488768577576,0.6216594576835632,0.3605671525001526,0.01490791141986847,0.5863277316093445,0.665372908115387
3,0.995485782623291,0.34489706158638,0.22459903359413147,0.013173623941838741,0.001,0.7783818244934082,0.5320093035697937,0.9924741983413696,0.08023067563772202,0.04665010794997215,0.02479633130133152,0.0,0.0
4,0.9926774501800537,0.12824946641921997,0.05950801074504852,0.02231002226471901,0.001,0.4075123965740204,0.0015456684632226825,0.9924823045730591,0.21104489266872406,0.13556638360023499,0.019549120217561722,0.681617796421051,0.0020682632457464933
5,0.992851197719574,0.2470327466726303,0.1348840594291687,0.01777024194598198,0.001,0.6106554865837097,0.18163630366325378,0.9941770434379578,0.2960105240345001,0.2050027996301651,0.015617131255567074,0.8191319108009338,0.2903461158275604
6,0.9944639801979065,0.31631144881248474,0.1824069321155548,0.015528636053204536,0.001,0.693222165107727,0.4654998779296875,0.9948689937591553,0.456024169921875,0.2983436584472656,0.014025558717548847,0.6696796417236328,0.6278470158576965
7,0.9954310059547424,0.36810457706451416,0.22733353078365326,0.012516370043158531,0.001,0.7352520227432251,0.5846024751663208,0.9966576099395752,0.6167018413543701,0.4534434676170349,0.00952520314604044,0.8612635731697083,0.6625933647155762
8,0.9960139989852905,0.4042344093322754,0.2677538990974426,0.011018503457307816,0.001,0.7877926826477051,0.6398333311080933,0.9965126514434814,0.6383271217346191,0.46398693323135376,0.009430525824427605,0.7917895317077637,0.7281489968299866
9,0.9963757395744324,0.4192017912864685,0.2867569923400879,0.010061700828373432,0.001,0.8012248873710632,0.6799079179763794,0.9969781041145325,0.664568305015564,0.501446545124054,0.008531101047992706,0.8569229245185852,0.7183707356452942
10,0.9967654347419739,0.4466140866279602,0.31622740626335144,0.009088343940675259,0.001,0.8322576284408569,0.7261321544647217,0.9969301223754883,0.5986438989639282,0.4617368280887604,0.008981714025139809,0.9180126190185547,0.6501855254173279
11,0.9968964457511902,0.45897769927978516,0.3284648358821869,0.008662876673042774,0.001,0.8369229435920715,0.7396460175514221,0.9973596930503845,0.7037318348884583,0.5472806096076965,0.00727938674390316,0.8230153918266296,0.8269597887992859
12,0.9970167875289917,0.4636456072330475,0.33235037326812744,0.008258367888629436,0.001,0.8411201238632202,0.7427739500999451,0.9973056316375732,0.6711476445198059,0.5230567455291748,0.007428090088069439,0.8621181845664978,0.764187753200531
13,0.997187614440918,0.48316359519958496,0.35539162158966064,0.007827750407159328,0.001,0.8564883470535278,0.7738841772079468,0.9969897270202637,0.6545010805130005,0.49430251121520996,0.008515287190675735,0.764464259147644,0.8673322200775146
14,0.9971743822097778,0.4804277718067169,0.35590943694114685,0.007956105284392834,0.001,0.853581428527832,0.7746961712837219,0.9974371790885925,0.7061004042625427,0.5523015856742859,0.006949411239475012,0.8263178467750549,0.8350077271461487
15,0.9973518252372742,0.48346155881881714,0.35653427243232727,0.007273889146745205,0.001,0.8603670597076416,0.7886437773704529,0.9976577162742615,0.7299359440803528,0.5843313336372375,0.006464805454015732,0.8755303621292114,0.8029409646987915
16,0.9976077079772949,0.4892551898956299,0.3673804700374603,0.006729313638061285,0.001,0.8660807013511658,0.8001155853271484,0.997378945350647,0.7275580763816833,0.562126100063324,0.007107951678335667,0.8142626881599426,0.8441840410232544
17,0.9974641799926758,0.4878394603729248,0.3619179129600525,0.007053541485220194,0.001,0.8597051501274109,0.7905982732772827,0.99763423204422,0.6697053909301758,0.5393092036247253,0.0066368598490953445,0.8632254600524902,0.8147200345993042
18,0.9975504875183105,0.4868641495704651,0.36567363142967224,0.006843274924904108,0.001,0.865471363067627,0.7990298271179199,0.9973692297935486,0.6889765858650208,0.5399284362792969,0.007047092542052269,0.8383100628852844,0.8058560490608215
19,0.9976310133934021,0.48729565739631653,0.3696090877056122,0.006598661653697491,0.001,0.8715923428535461,0.8128783702850342,0.9979541301727295,0.7237744927406311,0.596943199634552,0.005804084707051516,0.9062739014625549,0.812045156955719
20,0.9977543950080872,0.4891403019428253,0.3719176948070526,0.0062031312845647335,0.001,0.877422034740448,0.8151846528053284,0.9979633688926697,0.7682692408561707,0.6271086931228638,0.005681270267814398,0.895865261554718,0.825239896774292
21,0.9977483749389648,0.5151574015617371,0.39647576212882996,0.006220012437552214,0.001,0.8821537494659424,0.8215668201446533,0.9976826906204224,0.7276768684387207,0.5889254212379456,0.006449367851018906,0.9540389776229858,0.7271533012390137
22,0.9978845715522766,0.5057653784751892,0.3861946165561676,0.005958648398518562,0.001,0.8851807117462158,0.8215535283088684,0.9978538751602173,0.7384197115898132,0.6010037660598755,0.005817464552819729,0.865696132183075,0.8461040258407593
23,0.9978838562965393,0.515755295753479,0.3976859450340271,0.005868950858712196,0.001,0.8885802030563354,0.8268197178840637,0.9979330897331238,0.7694246172904968,0.626701831817627,0.005881050135940313,0.9176120162010193,0.7968879342079163
24,0.9979228377342224,0.5217851400375366,0.40609434247016907,0.005726925563067198,0.001,0.8922832608222961,0.8353853225708008,0.9980612993240356,0.7608848810195923,0.6298397183418274,0.0053545269183814526,0.9031199216842651,0.8316174149513245
25,0.9979036450386047,0.507916271686554,0.3919292092323303,0.005813641473650932,0.001,0.8870752453804016,0.819543182849884,0.9980831742286682,0.8058348894119263,0.6588503122329712,0.0053156521171331406,0.8659065365791321,0.8819019198417664
26,0.9979363083839417,0.5140347480773926,0.39699292182922363,0.005756716709583998,0.001,0.8901659250259399,0.8328174352645874,0.9981938600540161,0.7814560532569885,0.652306854724884,0.00506651820614934,0.9115161895751953,0.8416493535041809
27,0.9980423450469971,0.519480288028717,0.4087311923503876,0.005448198411613703,0.001,0.8956620693206787,0.8402748703956604,0.9979936480522156,0.7824685573577881,0.6384450197219849,0.005589010659605265,0.8961279392242432,0.8295764923095703
28,0.9979557991027832,0.5126820802688599,0.3980743885040283,0.0056889732368290424,0.001,0.8894756436347961,0.8349756598472595,0.9980689883232117,0.7590475678443909,0.6311733722686768,0.005446563474833965,0.9369181394577026,0.7970362901687622
29,0.9980902075767517,0.5295180678367615,0.41500404477119446,0.005291622597724199,0.001,0.899735689163208,0.8430340886116028,0.9969249963760376,0.6685024499893188,0.5050975680351257,0.009109028615057468,0.9270367622375488,0.6418915390968323
30,0.9979721903800964,0.539398193359375,0.4225141406059265,0.0055842772126197815,0.001,0.896251380443573,0.8417105078697205,0.9972531199455261,0.6510334610939026,0.49263259768486023,0.008618012070655823,0.7809343934059143,0.8825847506523132
31,0.9980303049087524,0.5262974500656128,0.4121037721633911,0.005451736506074667,0.001,0.8984630703926086,0.8426583409309387,0.9977431297302246,0.7658888697624207,0.6083776354789734,0.006429508328437805,0.8385331630706787,0.8671565651893616
32,0.9980970025062561,0.5291869640350342,0.4129895269870758,0.005274830386042595,0.001,0.899187445640564,0.8439089059829712,0.9972044229507446,0.6532167792320251,0.5106939077377319,0.008140727877616882,0.9602468013763428,0.6558074951171875
33,0.9980899691581726,0.5313958525657654,0.42083069682121277,0.0053863017819821835,0.001,0.9023545384407043,0.8495326638221741,0.9983217716217041,0.7989659905433655,0.6737139225006104,0.0047254119999706745,0.9123640060424805,0.8596587777137756
34,0.9980507493019104,0.5424309968948364,0.43184834718704224,0.005470940377563238,0.001,0.9028199911117554,0.8546035885810852,0.9968957304954529,0.7134326100349426,0.5117895603179932,0.010499361902475357,0.9336923360824585,0.6324482560157776
35,0.9981978535652161,0.5401860475540161,0.4325525760650635,0.0050630345940589905,0.001,0.9084839224815369,0.8584531545639038,0.9982833862304688,0.7654915452003479,0.6478888392448425,0.004764343611896038,0.912179708480835,0.8541897535324097
36,0.9982501864433289,0.5323933362960815,0.42351120710372925,0.00493706064298749,0.001,0.9100014567375183,0.8571919798851013,0.9983023405075073,0.8185258507728577,0.6864137053489685,0.004864033777266741,0.9270098805427551,0.8406262397766113
37,0.9982360601425171,0.5294650793075562,0.41999801993370056,0.004984648898243904,0.001,0.904823899269104,0.8516704440116882,0.9982854127883911,0.8233465552330017,0.6868650913238525,0.004817014094442129,0.9067842960357666,0.860539972782135
38,0.9981340765953064,0.531618595123291,0.4223822057247162,0.005364248529076576,0.001,0.9054739475250244,0.8495546579360962,0.9983766078948975,0.8171032667160034,0.6896491646766663,0.004498823545873165,0.9082456231117249,0.8723900318145752
39,0.9982793927192688,0.53995281457901,0.43028929829597473,0.004843853879719973,0.001,0.9110312461853027,0.8601716756820679,0.9981600046157837,0.812156617641449,0.6707960367202759,0.004976255819201469,0.8661789894104004,0.893632173538208
40,0.9982982277870178,0.5515699982643127,0.44104763865470886,0.004747690632939339,0.001,0.9097877144813538,0.8670274019241333,0.9982201457023621,0.8146803975105286,0.6753160357475281,0.004858854692429304,0.8781633377075195,0.886476993560791
41,0.9982752799987793,0.5363113284111023,0.4284771680831909,0.0047938707284629345,0.001,0.9055678844451904,0.8621969819068909,0.9982935190200806,0.8019099235534668,0.6739050149917603,0.004665996879339218,0.8972463607788086,0.8733095526695251
42,0.9982642531394958,0.5523064136505127,0.4404464364051819,0.004794139415025711,0.001,0.9061342477798462,0.864770770072937,0.9983043074607849,0.8232720494270325,0.6887230277061462,0.004666169174015522,0.8861889243125916,0.8888639807701111
43,0.9982426762580872,0.5447726845741272,0.4356826841831207,0.004876309540122747,0.001,0.9066470265388489,0.8594458699226379,0.9978492856025696,0.7451267838478088,0.6006182432174683,0.006139226257801056,0.9099223613739014,0.7926095128059387
44,0.9984220266342163,0.534031867980957,0.42822399735450745,0.004428844433277845,0.001,0.9133831858634949,0.8669553399085999,0.9983488917350769,0.8181655406951904,0.6893120408058167,0.004733693320304155,0.9260305166244507,0.8483304977416992
45,0.9983644485473633,0.5503416061401367,0.4435013234615326,0.0045446790754795074,0.001,0.9125072956085205,0.872244119644165,0.9983729720115662,0.7798848152160645,0.6658304929733276,0.004585524555295706,0.9283474087715149,0.8493547439575195
46,0.9982854723930359,0.5396776795387268,0.4326432943344116,0.004810485988855362,0.001,0.9103574752807617,0.8676607608795166,0.9984346032142639,0.8097540140151978,0.6907851099967957,0.0042943586595356464,0.9182999134063721,0.8693190217018127
47,0.9983484148979187,0.5483525395393372,0.43776437640190125,0.0045969076454639435,0.001,0.9110488891601562,0.8690578937530518,0.9981350302696228,0.775820791721344,0.6437813639640808,0.005281237885355949,0.8776955008506775,0.8739505410194397
48,0.9983679056167603,0.5411194562911987,0.4307956397533417,0.0045727891847491264,0.001,0.9108971953392029,0.8616751432418823,0.998280942440033,0.7902193069458008,0.6654070615768433,0.0048227692022919655,0.9193081855773926,0.8458957672119141
49,0.9983153343200684,0.5413172841072083,0.4318031370639801,0.004764551296830177,0.001,0.9098606109619141,0.8601946830749512,0.998435378074646,0.7936903238296509,0.6780071258544922,0.004360831808298826,0.9100300073623657,0.8789618015289307
